20,05777416
31,15113441
42,29444779
56,34685236
69,84333957
99,08048713
107,5380647
125,3638894
130,0986287
150,1974249
164,590936
175,85016
195,6611555
207,4836907
203,6724783
207,2806614
199,8634274
193,6155678
188,0552183
183,6886411
178,1997194
166,6780503
165,6309169
155,0388137
153,7387954
146,9436841
138,2821863
131,2551125
129,2250492
111,8257182
119,0320302
114,2921232
115,5111622
116,7265195
123,8191668
118,7935631
120,1437325
121,085958
122,6561355
124,1073354
125,2128067
126,6916086
131,0900158
132,0024981
134,7365377
155,0033653
169,3135248
187,7867261
184,5626316
201,1845749
213,6230607
228,4333572
241,8514156
252,4848054
276,2780175
286,4912772
305,3219017
313,1158055
319,9544973
339,8906786
339,8702022
344,4598336
347,9119517
350,6779775
360,3295125
374,5313457
372,6519634
374,4554509
376,6587517
378,2553939
384,7102741
384,1227945
385,6111704
401,7669512
391,1565234
392,0632967
388,8777453
385,7263434
386,6535895
379,3639291
376,4486615
374,1035058
369,5362108
367,183468
368,6829026
378,137504
365,5928074
366,7250764
358,4894357
349,0091231
340,8412209
325,6719439
307,4946602
294,9160509
288,1574209
266,1740168
255,0993159
238,3511332
229,0926082
212,1878433
194,5583562
188,5648417
177,4458101
162,9951731
146,8457322
162,0797726
159,2215367
154,9075145
159,7582806
158,0774758
152,6069124
153,4008832
165,9311477
155,1226871
157,3999517
160,3653259
162,4751473
163,7493265
160,3053424
169,8331879
170,2501004
176,6534084
183,0096208
188,0225485
195,2612428
214,6451845
212,6677027
235,0781109
228,94959
230,8789919
232,1289167
247,9852072
248,9445825
247,8188018
260,4087164
265,0232402
270,1315494
266,9563844
270,2636857
273,2018549
275,8761172
277,8442983
281,5313972
285,1765311
287,3403388
301,6094822
304,4594571
306,55348
304,4730189
304,820163
298,6064587
291,1805286
286,3937045
273,2553886
264,1263887
262,2305693
251,2389174
240,7563243
234,8762876
231,3316313
220,8902695
213,8017148
208,8111719
200,845974
189,4371628
206,3352432
203,5308578
213,8740154
206,6143788
215,7946516
211,9890732
220,7125055
231,0053921
223,0746289
235,2979345
233,0572831
235,6224635
242,4704675
245,8371978
254,3934994
251,5209352
255,7770045
260,2343851
263,8861725
267,6390446
283,7205538
293,5253822
292,247949
283,8460754
296,3278585
294,3003298
304,4052826
301,4684449
309,1549961
315,8727748
321,2007259
329,83976
339,7974397
341,3723789
352,2909178
358,0864379
366,6354608
368,8783722
381,7700607
388,4758198
406,5525634
419,2988239
419,4681077
425,6444724
435,2634084
411,9375678
397,267156
388,50681
368,2733599
352,7937589
341,2622014
329,5763905
314,8554895
293,2407248
288,9534699
265,3444163
253,8528921
240,3490014
230,4162069
207,3428357
226,7496557
224,9441166
226,8002928
222,6594687
219,2875462
226,9202399
223,5446742
225,328542
227,4060327
235,436575
234,4921753
237,4522557
239,9288588
237,542278
243,2337942
242,3524608
244,7747793
246,6084564
250,056506
256,8911732
267,4050238
268,9386263
271,1897222
269,7468043
266,1332224
273,8342296
269,1216833
272,4714165
285,750334
277,8602322
283,9985059
285,9962081
287,9350104
286,0633346
292,168
290,2777745
292,6151201
297,9056469
296,68902
304,5235299
312,3644909
315,0987509
310,0496953
312,4884497
318,9579989
305,2143483
301,8088438
305,5196484
296,4267498
293,1713026
293,9734038
291,4347838
292,042442
281,696674
283,2649401
282,7457211
270,459048
274,4684107
263,5310496
263,9109897
279,5292327
296,2392488
301,4740129
311,5634352
321,2111046
332,6410012
337,8884396
349,2216343
367,192688
373,2639646
385,1381166
392,8389534
402,4572903
413,0062289
431,4648845
431,3949583
437,6697944
445,6233871
452,945512
469,7999758
472,7134134
477,2968823
493,9212019
494,5862198
495,7138324
508,2830715
518,465038
532,5775585
536,7320337
540,3850765
530,5231545
521,8692723
512,7926828
499,4911876
489,6353769
480,9631328
465,9765532
457,4287788
449,9919033
443,8831672
443,1210905
436,6586506
416,1637149
410,5379318
400,5363594
392,0127501
386,7691823
373,5449314
365,375361
357,4601424
352,1911564
353,971625
337,975584
329,1778516
317,6809592
307,3446964
300,5340015
289,5751667
287,4107672
280,9032001
301,3797636
293,3896985
289,9478551
262,1473557
255,6381913
250,0081561
237,8180158
230,9124795
230,0738635
219,1148236
212,267176
219,6595512
206,8968406
197,8184706
183,1804731
208,5707968
224,8574366
245,1456643
260,1823357
284,3749284
317,104425
326,7360665
346,9419846
359,2188493
372,6089039
390,8637522
418,3286189
424,6150931
429,7070092
449,7909527
478,5892745
508,4264885
529,6736801
554,3674335
580,0070135
595,5199661
628,6308949
644,4572605
671,2957806
705,448101
734,8102449
771,7309451
776,4697769
803,7206337
813,7696783
800,863492
769,6222269
749,1070822
712,1926088
699,9585557
682,1992094
648,895732
615,1001213
599,0150267
582,6044176
548,6289874
504,9861348
481,0029582
452,9814278
424,4458747
453,4493204
442,6276433
444,1945389
432,890419
429,2093279
426,2743787
423,8933189
412,5389472
408,8450043
402,7567574
395,8313377
388,7188876
395,143344
378,8099211
378,4532992
430,9869907
494,9191351
551,8302423
608,2573135
659,1769532
734,1762596
772,4052646
844,7768152
883,2651032
946,8687554
1039,911661
1093,925036
1115,031564
1174,657074
1258,432318
1212,187012
1182,369316
1152,863045
1126,383086
1097,016432
1068,161029
1056,357759
1014,230699
989,4632076
959,1952639
923,8951502
887,0497325
859,8862171
829,7058854
811,2424575
772,4426841
728,9129239
683,2712327
641,0289542
605,8398054
565,7782325
519,9924969
490,8190245
460,1473886
421,5532492
357,5631717
354,3204547
289,6733451
236,711989
187,6101067
264,969034
306,7292456
354,4446484
395,2894903
433,5931847
498,2783941
525,6459555
593,7615492
619,2795409
671,6494881
704,5279822
747,2514574
811,6191498
827,5292228
915,9155142
879,9247683
857,6554278
840,6707205
823,4564475
804,3487052
801,3503675
766,8569137
758,9613615
735,3729573
719,6355723
694,0447831
688,5439417
670,8585595
653,9067771
633,3495477
613,636117
601,3012695
590,6448642
571,3489802
558,2472455
536,3436028
528,9911091
511,4506509
504,0141929
480,8041936
480,1569821
451,2718083
435,5328366
422,8069393
421,0252869
416,7002709
428,901017
433,9185714
440,7075845
443,2567385
451,898423
462,6311183
461,8023534
473,2974066
476,6307787
480,4963615
487,0312893
496,2859983
503,9490951
506,6082467
511,3642375
500,4906315
491,8679282
484,6588051
478,8829413
464,2162792
459,3579367
453,8599153
448,3897141
438,8453186
426,5677204
427,6381156
414,1294632
408,7328617
397,4539223
389,5888509
384,987098
372,421199
364,2802438
362,4513874
353,3662587
345,5149377
336,4502366
328,7287255
312,7320312
311,2685424
296,5500819
287,8468005
290,4025573
273,9948506
277,7711539
279,1331321
280,9437761
277,7622515
278,3091338
279,9948707
284,4567117
284,4169545
282,8885273
284,4599989
291,0181804
293,8413504
293,1814985
300,9977663
288,9070696
313,588066
321,4693866
337,5244698
360,3103792
373,8373772
388,272262
401,6075765
421,2487703
425,3443221
444,1015743
457,5310543
485,8568363
498,4471471
506,3796331
524,2513352
520,1770441
512,7872902
508,038511
496,8953958
482,5648025
474,9930155
474,5706501
458,9040448
454,1244957
446,9938089
439,2497876
428,9349286
423,635239
414,6580599
401,9543711
404,6992278
407,195133
399,1598786
402,1852519
403,8153943
403,2467189
398,5043499
401,8352123
393,6349774
398,4334306
387,0482766
387,241442
382,7720064
383,2208379
376,3963043
390,6417675
388,8874772
398,2941081
402,345328
403,8588933
406,4459004
412,1890464
418,3888557
422,2264157
431,0324677
432,8104544
433,6357705
451,6753316
438,5799136
455,3817882
443,9185652
446,4311317
436,99852
432,8323859
433,9739634
434,5553824
431,6542283
427,8602181
415,2910355
410,3341848
407,1394949
403,9180012
405,5121609
395,3289295
398,4977892
403,8766183
408,0889473
412,3348126
415,4296709
413,9359738
424,0678543
422,132907
424,1516093
428,8808844
438,3321958
437,9067557
442,7097806
447,8040757
446,8674738
455,641557
456,6935338
463,8582683
460,5172832
445,3937934
439,0878415
440,5780924
436,113528
439,8032626
432,9377215
425,6844119
428,8047376
421,7311341
414,9006186
419,8090647
407,3782083
417,7153996
429,3800879
441,6715613
458,2419556
463,927511
473,7099314
486,4071397
495,8472063
504,9899332
527,6554735
531,0585497
546,8518652
553,3407871
562,3390846
575,2752689
563,1521695
554,000245
546,6360215
531,3074668
517,8824945
510,9620566
506,026106
492,6911177
468,42295
463,5051548
450,6757522
424,384421
419,7577735
419,1554238
388,9285667
401,7042062
399,9463097
403,7749592
402,8747243
401,8755161
395,2893083
393,2171993
394,6004239
392,9297195
393,5550544
389,6860469
395,6471688
404,2154693
412,896686
392,6954517
382,8127733
379,3987688
375,9359429
371,7920819
367,9275938
365,8448355
362,9747791
357,8730833
354,2107944
349,8755311
356,4683942
352,6146031
347,6611457
338,0816962
333,8006039
350,2894643
362,1713406
376,8677108
387,733349
401,1463074
402,4204978
423,1783952
431,5192388
436,6747936
454,4586082
459,9479641
482,1080689
487,7234438
504,749194
506,0801847
511,2418771
506,3539543
502,2433911
496,9001789
497,669424
491,6714788
490,5927144
487,9138729
477,8519674
468,3602773
467,0724955
459,5227623
458,1336757
449,2812068
444,745796
433,7951267
423,3644867
414,4707581
400,9629311
392,2953817
380,0330891
377,3070117
358,8927271
344,0136587
335,4492331
330,3833623
323,6975612
304,3527714
291,9138587
275,7545747
291,6985783
287,3055826
288,4810655
297,0211494
291,9782765
293,9128902
294,6328457
297,4953122
298,9132252
