6,039469336
11,32412311
17,12180651
22,7768426
27,80960856
33,84635315
39,72584348
43,58988967
49,47772007
54,06416271
62,13061649
64,61474177
70,57466649
79,74778924
82,29149933
81,80176468
81,81662263
81,82913813
81,90027627
82,02677532
82,04777037
82,02309862
82,02294846
82,02641394
82,09878892
82,15464883
82,16199899
82,16607512
82,16014142
82,18072903
82,60497601
83,0610004
83,45283051
83,9410984
84,24657923
84,57778385
84,96528452
85,33303138
85,79168878
86,48567873
86,84956977
87,37656299
87,38975929
87,77922152
88,80132769
89,80311119
91,16664976
92,53724012
93,73647193
94,81470867
96,50907266
97,46698099
99,16931313
100,2258644
102,058553
103,5324597
104,739447
105,9203314
106,716646
108,4480579
108,2152496
108,2622096
108,3499934
108,4868012
108,662797
108,7978592
108,8884539
108,9876996
109,0548154
109,0282745
109,1499954
109,2250547
109,2381525
109,3509012
109,5391161
108,9818009
108,4422696
107,876486
107,396008
106,7189703
106,132
105,7929871
104,9030351
104,5553177
104,3078629
103,9029664
103,4136757
102,9163836
102,1712101
101,49907
100,7421338
100,0164982
99,21345987
98,5050503
97,78696155
96,90746607
96,28681339
95,34364721
94,82345511
93,83320096
92,80281226
92,41947668
91,77637883
90,79751958
90,01050703
89,95307988
89,73332405
89,48629391
89,24696961
88,97755332
88,78319608
88,65590323
88,29137212
88,20747375
87,9439647
87,5832715
87,33754488
87,13374871
87,15013801
86,71896819
86,85585979
86,95296978
87,11533539
87,23587692
87,38536645
87,54083287
87,78667401
87,8319227
88,16862843
88,36455333
88,48509696
88,41754278
88,61172639
88,73684502
89,09582506
88,86828583
88,71875844
88,50136538
88,44586058
88,33699001
88,03448729
87,84787688
87,76847288
87,56758016
87,56333714
87,21842098
87,28271668
87,03961047
86,95820873
86,80327364
85,74185209
84,81135714
83,81957439
82,8728181
81,89699563
80,78227218
80,16991815
78,74368711
77,86910031
76,95613066
76,43570691
75,29994552
73,69859395
73,11056317
72,42008073
72,14419679
72,06004493
71,97734158
71,887858
71,80809558
71,76337526
71,70126062
71,62604397
71,56520406
71,48388416
71,4064016
71,33574251
71,21871832
71,1562183
71,08033629
71,14705861
71,24640332
71,39599056
71,5110815
71,71892545
71,94175022
71,97579982
71,99796145
72,16232931
72,25823666
72,38704862
72,56576525
72,746963
72,9704564
73,1361757
73,46768407
73,90040026
74,32129027
74,79891206
75,21955508
75,67425232
76,07215602
76,18638609
76,76684636
77,09047659
77,45111794
77,89506142
78,41982928
78,67632984
79,12122884
78,75302893
78,54353427
78,3389055
78,11554598
77,96021665
77,7716076
77,59799857
77,38008271
77,10441357
76,91429293
76,66760421
76,58355683
76,36285996
76,18913314
75,81900136
75,95997113
75,91798352
75,8878278
75,83408824
75,7217953
75,75411866
75,56351754
75,69846038
75,74334824
75,50903383
75,61851478
75,78875976
75,49414949
75,75798987
75,60254947
75,31380393
75,1910442
75,11785069
75,03306747
74,98853058
74,95504069
74,90314724
74,80695958
74,6619257
74,58284208
74,4709054
74,36210699
74,28079867
74,16075302
74,25877414
74,28279036
74,25919622
74,235943
74,20238689
74,18709216
74,13368449
74,07755274
74,06805843
74,05990071
74,10724808
74,14488627
74,11624508
74,10966158
74,07324277
74,03550104
74,21146347
74,35157299
74,56299437
74,81967922
74,99642987
75,3152045
75,45291789
75,63761781
75,87062116
76,03442942
76,2957594
76,32902139
76,46275155
76,69515481
76,92059957
77,07400016
77,07400016
77,0639999
77,05399964
77,04400025
77,01400025
76,97400025
76,97400025
76,97400025
77,01400025
77,06400025
77,06400025
77,05400025
77,04400025
77,04400025
76,79432104
76,57230627
76,34213908
76,13106156
75,97919115
75,7824965
75,70635524
75,4907862
75,26965334
75,04345658
74,86076462
74,74790501
74,46000565
74,23090844
74,30386988
74,38254661
74,59245135
74,82076008
75,96484794
76,69323575
77,28356741
77,00776025
76,76896893
76,04234594
76,40267916
77,04725994
78,61652585
79,94010285
80,06340148
79,29785264
78,693586
78,67940746
78,62766707
79,07545529
79,47699137
79,78151592
80,09604494
80,51398251
82,01605029
84,13151371
83,83442228
83,05625864
83,42343981
83,63492962
83,58525278
83,46352308
83,68351476
83,90655223
84,00266708
84,14964181
84,29849796
84,52879403
84,58771785
84,91716171
85,10047609
85,38654347
85,71980237
85,84012565
86,24702554
86,26929882
87,07559032
87,58633976
88,25842438
88,77748314
89,4075894
89,91182967
90,24618633
90,9473526
91,52860113
92,18411481
93,27994581
93,7172807
93,75358927
94,16234467
94,89776343
96,43240902
97,75825492
98,8956657
99,87910016
100,9577123
101,8498706
103,1100357
104,0818508
104,9964835
106,7473865
107,6542134
108,961666
109,8088514
110,8536619
111,582709
112,4547672
112,9615912
113,3028409
113,8232764
114,1751643
114,3428305
114,898015
115,4226037
115,7414942
116,0035944
116,545291
117,1886104
117,3822095
117,5654615
117,9446575
119,2140186
120,8151917
122,3969283
123,9316238
125,0782468
126,5551044
128,478453
129,5391737
131,4578782
132,8039967
134,4165934
137,0489735
138,415959
140,1998107
140,2210799
142,5478294
144,5901612
146,4479836
148,3092688
149,9087663
152,1971385
153,5205361
156,0245287
157,3231168
159,4301375
162,5618985
164,2063044
164,7299467
166,9015652
169,6577005
167,066554
165,4630557
164,7239731
163,0724475
160,3431222
158,3950756
157,1080885
155,3594147
153,6909107
151,2598706
148,6485878
146,7512013
145,343524
143,4953617
142,6377015
141,2169297
140,3800964
139,4053045
138,6093962
137,7221574
136,8051992
136,1724062
135,6883348
134,8523796
134,0112192
132,5340736
132,3343777
130,9964495
129,7702148
128,6924274
128,4434844
127,6388401
126,8679025
126,3056088
125,7221461
124,5843706
124,1269625
123,3272737
122,7827464
121,8975891
121,1077868
120,4388796
119,5514663
119,096832
117,7702855
118,2587008
118,4089828
118,5841754
118,7629782
119,0079224
119,2031816
