0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,08
0,08
0,08
0,08
0,08
0,08
0,08
0,08
0,08
0,08
0,08
0,08
0,08
0,08
0,08
0,08
0,08
0,08
0,08
0,08
0,08
0,08
0,08
0,08
0,08
0,08
0,08
0,08
0,08
0,08
0,08
0,088
0,088
0,088
0,088
0,088
0,088
0,088
0,088
0,088
0,088
0,088
0,088
0,088
0,088
0,088
0,088
0,088
0,088
0,088
0,088
0,08
0,08
0,08
0,08
0,08
0,08
0,08
0,08
0,08
0,08
0,08
0,08
0,08
0,08
0,08
0,08
0,08
0,08
0,08
0,08
0,08
0,08
0,08
0,08
0,08
0,08
0,08
0,08
0,08
0,08
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
0,0685
