8,708073811;2,244075095
9,198111698;2,237932785
9,413304375;2,228413703
9,620793528;2,218288371
9,786986634;2,207092974
8,36182066;2,191882518
9,070699399;2,191784533
9,782353123;2,197097976
10,80692109;2,204738838
11,66469827;2,211446695
12,9253521;2,217139695
13,60361635;2,222959323
14,42917276;2,067389643
15,51766918;2,195549968
15,23731525;2,173968576
15,4552558;2,215789399
14,92204505;2,216458007
14,48244106;2,217021205
14,10593926;2,217522429
13,53409206;2,218264894
13,12043875;2,218759679
12,62581869;2,219449419
12,28572967;2,219892662
11,82894377;2,220498608
11,09420577;2,221505502
10,8763714;2,221769178
10,30009735;2,222549947
9,836772125;2,223183385
9,66288107;2,22336638
8,673163778;2,224742795
8,953014855;2,243383937
8,987397383;2,264355007
9,010769953;2,281987362
9,04502145;2,303509444
9,045426819;2,317256082
9,056881395;2,334410262
9,001972955;2,35319782
8,944512241;2,370196401
8,895501235;2,390835984
8,891011521;2,422065532
8,835322437;2,439790636
8,771513342;2,463055339
8,685664119;2,461849173
8,615421081;2,479824973
8,668218078;2,524019731
8,383333317;2,529607555
8,098317047;2,550643339
7,963430183;2,571565203
7,803981648;2,590074521
7,541235144;2,606717639
7,290461764;2,632675245
7,193303053;2,647594058
7,186039598;2,673307995
7,118966366;2,689568594
8,645550887;2,717284827
8,629944347;2,740303313
8,698695083;2,758734053
8,82225127;2,777028507
8,748413474;2,790234799
8,937673689;2,816348396
9,293768876;2,813220822
9,779175696;2,814077035
10,18969629;2,815009824
10,55205999;2,815969793
11,09542904;2,816615396
11,41627789;2,817585547
11,79503579;2,819026524
12,26121933;2,820079331
12,82649812;2,820722472
13,36509333;2,820455762
13,68337268;2,822258419
13,98013967;2,823395811
14,42825373;2,823641377
15,30002808;2,824249603
15,31087646;2,826558782
15,40495969;2,817127504
15,33073256;2,808128995
15,26735396;2,798980834
15,19315762;2,790805932
15,12535447;2,780855287
15,05843446;2,772595565
14,98553233;2,766417978
14,90622;2,752852589
14,84174517;2,746442921
14,7726874;2,740084942
14,71770278;2,732788809
14,66362643;2,725031445
14,60410389;2,717193398
14,50105293;2,704893859
14,44590394;2,694427481
14,04534464;2,674621473
13,70567946;2,656845077
13,29217488;2,635793549
12,91432019;2,616743217
12,59347696;2,599785651
12,17700418;2,577991184
11,86258093;2,561910301
11,35987968;2,536560497
11,08912874;2,522817738
10,6517306;2,499883731
10,31597833;2,48052905
10,1013882;2,470142639
9,666584908;2,449483218
9,133747795;2,422399934
8,782907016;2,403030172
8,734396625;2,405792894
8,60100759;2,405268424
8,490568588;2,403920633
8,331288515;2,40353924
8,244321087;2,401550071
8,06969575;2,401719746
7,987732298;2,401211948
7,824527678;2,399038466
7,645802471;2,400806348
7,551068675;2,398755237
7,422412911;2,396106795
7,34359756;2,394168568
7,243025516;2,393222455
6,922728108;2,398288442
6,813942273;2,394950068
7,281264746;2,391455697
7,647868634;2,388333367
8,007122903;2,385856064
8,291420188;2,383773203
8,712821126;2,379311856
9,140854262;2,375004736
9,354952914;2,37520892
9,874692198;2,367932795
10,05327339;2,37079945
10,49972525;2,367938858
10,78913541;2,365939236
11,15454326;2,35998844
11,77850806;2,354178724
11,7040942;2,356059195
12,41858706;2,350763507
12,45289921;2,356412936
12,61264364;2,361921312
12,75855775;2,365533988
12,94249316;2,373535178
13,10197882;2,379514639
13,23638316;2,381860288
13,33836729;2,384469426
13,54490449;2,393815349
13,74106466;2,400744129
13,86022461;2,405639167
13,96227656;2,404177078
14,12881649;2,413386226
14,23158665;2,41451118
14,44591047;2,422939471
14,57358194;2,426026008
14,26042154;2,405324268
13,87672058;2,383583221
13,53844835;2,361970487
13,17912639;2,340393507
12,68347934;2,315372238
12,44705001;2,294111152
12,03749945;2,276222264
11,51535861;2,244143162
11,23393531;2,225332374
10,69922818;2,200346675
10,45896272;2,188111402
10,12606642;2,164980859
9,745567899;2,133531195
9,546327505;2,120661136
8,84711072;2,095075006
8,876066644;2,090648848
8,789697371;2,086862015
8,718176426;2,083140364
8,670215684;2,080013626
8,60451509;2,07687429
8,491715288;2,072611875
8,383268054;2,067566717
8,322031425;2,064181967
8,269947694;2,061894171
8,259470457;2,058684776
8,16535729;2,055198061
8,091524603;2,052018402
7,955128828;2,046752313
7,945018939;2,043939812
7,863523289;2,040525122
8,042904366;2,042342403
8,294530065;2,045698874
8,557304535;2,049264209
8,774125946;2,052082793
8,988788674;2,055522327
9,224072606;2,059141746
9,587377349;2,06299528
9,735027546;2,065414203
9,936088477;2,069027969
10,34122769;2,072680955
10,57634402;2,075796648
10,80989473;2,079642088
10,98461902;2,082481923
11,20024882;2,086157814
11,60859798;2,090711631
11,9511703;2,106525772
12,49869361;2,126448
12,99454268;2,144488055
13,47405123;2,161931047
13,92019468;2,178159991
14,53213905;2,200421336
15,07375406;2,22012701
15,21518055;2,225267363
16,03203694;2,254988091
16,45701954;2,270451435
16,84136791;2,284430315
17,40297736;2,304857745
18,03954638;2,328022326
18,43097679;2,342264836
19,04261032;2,364535302
18,23299937;2,347966306
17,59808915;2,338539047
16,97314052;2,329330752
16,31185359;2,319279574
15,67733517;2,310039754
14,96871832;2,299302347
14,44780596;2,29148994
13,81589115;2,282133726
13,04280926;2,270628615
12,45724253;2,262073186
11,83900176;2,252772202
11,58957136;2,250340065
10,94238849;2,240408706
10,44068877;2,232590999
9,237932236;2,21368505
9,566441842;2,211162109
9,642845336;2,203693816
9,71046668;2,197248412
9,781136421;2,190055161
9,886083047;2,178619947
9,934324181;2,175770375
10,04392397;2,163147018
10,08965267;2,1617847
10,15691914;2,15668277
10,26237535;2,141732796
10,29528935;2,140194683
10,37786827;2,136253427
10,50025516;2,119583817
10,51935914;2,123198753
10,60264826;2,112625796
10,56247849;2,105707814
10,48773035;2,104870513
10,39452037;2,104224088
10,33334434;2,103047783
10,2653143;2,102031077
10,1846501;2,101204631
10,13907224;2,100675125
10,03738352;2,099885928
9,968522284;2,098335398
9,938120086;2,097525374
9,837625891;2,096920895
9,71171859;2,096446239
9,723445384;2,095327943
9,702510424;2,092881941
9,529672835;2,093455789
9,634956942;2,092745571
9,759198061;2,092133834
9,880225553;2,09153744
10,00418613;2,090927426
10,14382568;2,090239163
10,26647308;2,089635787
10,41353517;2,088909866
10,50058783;2,088482622
10,66637267;2,087665513
10,78172984;2,087096164
10,89498207;2,086539863
11,06529089;2,085701021
11,12527598;2,085404764
11,27561706;2,084665941
11,43768381;2,083867536
11,17249698;2,087121948
10,93776659;2,089823591
10,77094187;2,092994912
10,549445;2,096695194
10,32960123;2,098596453
10,10748561;2,102628073
9,931161269;2,104843765
9,705718417;2,107614263
9,514952622;2,111259323
9,351092562;2,113866438
9,151363313;2,11853639
8,743973876;2,119635322
8,739465301;2,121641275
8,266476705;2,125127324
8,274105154;2,127608998
8,634924062;2,12916
9,084134203;2,12916
9,560367886;2,12916
9,964662138;2,12916
10,49036936;2,12916
10,88410951;2,12916
11,40210685;2,12916
11,76197428;2,12916
12,39096029;2,12916
12,86357437;2,12916
13,17043616;2,12916
13,62079447;2,12916
13,86993018;2,12916
14,55179286;2,12916
15,10915828;2,12916
15,02985482;2,126014814
15,09229272;2,123284596
15,17244048;2,119832088
15,24773479;2,116665925
15,31858111;2,113637862
15,38621492;2,110687442
15,42592285;2,10864533
15,5364733;2,104061795
15,60686551;2,101194806
15,67881439;2,098101849
15,74022548;2,095211469
15,78591064;2,093218575
15,88699613;2,088750085
15,97299805;2,085313623
15,94017428;2,086258044
15,74511615;2,091013814
15,49334616;2,097996521
15,23431232;2,105166063
14,99346485;2,111748389
14,66808874;2,120884767
14,45894447;2,126559891
14,18365808;2,134381225
13,92635997;2,141542279
13,76513498;2,14585359
13,43871919;2,155011435
13,24759535;2,160115843
13,04870916;2,165663431
12,68031749;2,1757257
12,53744648;2,179627723
12,26735731;2,187057818
12,36200736;2,19362016
12,52070998;2,197652088
12,6749608;2,201599918
12,92741802;2,20621872
13,0763437;2,210504413
13,31675412;2,213636846
13,53286043;2,216192032
13,5912028;2,221347677
13,86784037;2,226331057
13,97427136;2,232338616
13,9713862;2,237544656
14,34454544;2,241717122
14,21142207;2,24697937
14,43494531;2,248512993
14,56420823;2,252050013
14,22948575;2,252189345
13,68985639;2,252637806
13,19223771;2,252765171
12,53006971;2,251816735
11,91136122;2,252688094
11,55504327;2,253613491
10,83744325;2,253311343
10,31419547;2,251662042
10,06059601;2,255135797
9,186441921;2,253364374
8,538703115;2,254220283
8,587522082;2,259277343
7,971968956;2,256027039
7,233003145;2,254846186
6,208987106;2,249704251
6,856724717;2,27021028
7,095403426;2,283396825
7,383993795;2,298732606
7,612389951;2,311910891
7,893632948;2,328468482
8,11565371;2,341163992
8,346905445;2,354091528
8,698938055;2,371310427
8,964519765;2,385825616
9,221971175;2,404314575
9,5411295;2,419418935
9,759167829;2,43263248
9,921799711;2,444354839
10,08660049;2,451850219
10,41686202;2,472600011
10,73525933;2,507402656
10,99586396;2,5379811
11,24049356;2,573205402
11,41369115;2,606150356
11,74280616;2,634622211
11,87859401;2,66798405
12,21729591;2,702117373
12,31033312;2,736644132
12,64142675;2,755430847
12,96981483;2,806541786
13,13721715;2,832177497
13,52085155;2,865716406
13,52847635;2,901588271
13,88264281;2,92522103
13,96536798;2,950804076
14,3508574;2,963672275
14,53497853;2,968455934
14,7944867;2,971449896
14,91133568;2,977147717
15,220207;2,980288502
15,85343069;2,979889376
16,06146922;2,985369463
16,0283827;2,991640334
16,1719632;2,994868932
16,73445763;2,995525212
17,16412215;3,000483878
17,08626294;3,008684049
17,50019265;3,011862794
17,71387816;3,016361417
17,39834679;3,022492209
17,64123871;3,041890777
17,42322193;3,067615683
17,2279915;3,092607821
16,97400498;3,117269601
16,80083196;3,135180287
16,58075747;3,157719509
16,39866333;3,187577925
16,11400269;3,205210337
15,98547469;3,234809803
15,67086991;3,25718979
15,56497167;3,281778855
15,25733539;3,323312478
15,11239047;3,344482779
14,79730881;3,373100537
14,77498292;3,373409977
15,25121872;3,412148919
15,94642965;3,445771793
16,56286921;3,476296833
17,1741771;3,506534958
17,68289006;3,531994201
18,40655671;3,568016604
18,81230877;3,590565365
19,60668051;3,626813451
20,0802718;3,652709391
20,77098926;3,686385605
21,80901505;3,735678597
22,40745663;3,761363816
22,55777548;3,7727324
23,2621452;3,809516985
24,22009906;3,854412952
23,3535949;3,80621224
22,77323086;3,773429751
22,13802117;3,736805977
21,56814837;3,703943457
20,88074954;3,662002427
20,17366775;3,621314999
19,66311907;3,594419504
18,96899248;3,551789701
18,41280626;3,524470095
17,95634596;3,492063029
17,15928723;3,443235405
16,25662527;3,398637284
15,77575174;3,367669834
15,37592883;3,336819821
14,82435879;3,313857093
14,05548277;3,288188523
13,48262043;3,274124769
12,83373225;3,257555572
12,27314153;3,243457085
11,67028401;3,228311183
11,13829445;3,214622411
10,51546392;3,199104922
10,03989536;3,187834263
9,516783468;3,175726307
8,967237201;3,161706028
8,140598161;3,139405058
7,857775254;3,134791419
7,104476784;3,11396612
6,416489656;3,095466026
5,635852722;3,07671767
7,172477957;3,063571054
8,252464961;3,043787577
9,410750888;3,022672348
10,51197386;3,002439038
11,57656042;2,983047623
13,3107499;2,951197238
14,22687926;2,934133136
15,43082433;2,91248852
16,34456752;2,895616742
17,75773151;2,869650414
19,08888639;2,844750237
19,99406582;2,828303879
20,90261758;2,81282045
22,03712699;2,79105889
23,92374313;2,757040064
22,90009458;2,770049416
22,26026253;2,775612242
21,69374631;2,780590407
21,05439901;2,786059942
20,52966345;2,790927723
20,00026975;2,795513249
